FirstName,LastName,TransactionDate,Product,Price,Region,Segment
John,Smith,2021-08-13,Laptop,1464.63,Ohio,Price-Sensitive
James,Davis,2021-08-13,Laptop,1958.05,Georgia,Frequent Buyer
Sophia,Wilson,2021-08-13,Smartphone,1156.76,Texas,Premium Buyer
Michael,Wilson,2021-08-13,Tablet,399.96,Georgia,Frequent Buyer
Michael,Williams,2021-08-13,Smartphone,1021.84,Illinois,Premium Buyer
Emily,Williams,2021-08-13,Laptop,849.79,Florida,Frequent Buyer
John,Miller,2021-08-13,Headphones,99.05,Florida,Price-Sensitive
James,Smith,2021-08-13,Smartphone,906.24,Michigan,Occasional Buyer
Michael,Williams,2021-08-14,Tablet,498.53,Ohio,Frequent Buyer
Sophia,Williams,2021-08-14,Laptop,925.92,New York,Frequent Buyer
Emily,Garcia,2021-08-14,Headphones,113.96,New York,Frequent Buyer
Emily,Davis,2021-08-14,Tablet,621.87,New York,Occasional Buyer
James,Martinez,2021-08-14,Smartphone,868.31,Georgia,Occasional Buyer
Michael,Williams,2021-08-14,Smartwatch,265.33,Illinois,Price-Sensitive
Daniel,Smith,2021-08-14,Headphones,80.98,New York,Frequent Buyer
Olivia,Wilson,2021-08-14,Laptop,1537.45,Texas,Occasional Buyer
Sophia,Davis,2021-08-14,Smartphone,1162.12,California,Frequent Buyer
Sophia,Miller,2021-08-15,Headphones,59.12,Florida,Premium Buyer
Emma,Brown,2021-08-15,Smartphone,689.44,California,Occasional Buyer
Sarah,Brown,2021-08-15,Laptop,1131.83,New York,Frequent Buyer
Sophia,Davis,2021-08-15,Smartwatch,383.58,Ohio,Price-Sensitive
Sarah,Brown,2021-08-15,Headphones,215.88,New York,Frequent Buyer
James,Martinez,2021-08-15,Smartwatch,527.26,Georgia,Occasional Buyer
Sarah,Jones,2021-08-15,Tablet,500.39,New York,Price-Sensitive
Daniel,Smith,2021-08-15,Laptop,,New York,
Emily,Williams,2021-08-15,Tablet,253.17,Florida,Frequent Buyer
Sarah,Brown,2021-08-15,Laptop,1945.26,New York,Frequent Buyer
James,Smith,2021-08-15,Smartphone,792.7,Georgia,Price-Sensitive
Emily,Smith,2021-08-15,Smartphone,,Ohio,Frequent Buyer
Emily,Brown,2021-08-15,Smartphone,661.37,Illinois,Frequent Buyer
Daniel,Smith,2021-08-15,Tablet,283.89,New York,Price-Sensitive
John,Johnson,2021-08-16,Tablet,666.46,California,Price-Sensitive
John,Miller,2021-08-16,Headphones,76.92,Florida,Price-Sensitive
James,Johnson,2021-08-16,Smartwatch,392.02,Florida,Frequent Buyer
James,Jones,2021-08-16,Headphones,188.39,Florida,Occasional Buyer
Daniel,Smith,2021-08-16,,334.09,New York,
Sarah,Jones,2021-08-16,Headphones,78.66,,Frequent Buyer
Sarah,Brown,2021-08-16,Headphones,167.36,New York,Frequent Buyer
Emily,Williams,2021-08-17,Laptop,707.87,Florida,Price-Sensitive
David,Martinez,2021-08-17,Smartwatch,482.4,Florida,Occasional Buyer
Michael,Wilson,2021-08-17,Tablet,489.55,California,Occasional Buyer
Michael,Williams,2021-08-17,Headphones,118.83,Illinois,Price-Sensitive
Emma,Brown,2021-08-17,Tablet,680.02,California,Occasional Buyer
Emily,Garcia,2021-08-17,Headphones,226.06,New York,Frequent Buyer
Sophia,Jones,2021-08-17,Laptop,836.49,California,Frequent Buyer
Michael,Wilson,2021-08-18,Smartwatch,358.63,California,Occasional Buyer
Emily,Smith,2021-08-18,Smartphone,997.9,Michigan,Occasional Buyer
David,Miller,2021-08-18,Headphones,118.15,Michigan,Occasional Buyer
Emily,Garcia,2021-08-18,Smartwatch,195.13,New York,Frequent Buyer
John,Martinez,2021-08-18,,,,Occasional Buyer
David,Miller,2021-08-19,,343.22,,Occasional Buyer
Daniel,Williams,2021-08-19,Headphones,109.72,Illinois,Price-Sensitive
Sophia,Wilson,2021-08-19,Smartwatch,227.97,Texas,Premium Buyer
Michael,Williams,2021-08-19,Smartwatch,543.86,Ohio,Frequent Buyer
Sarah,Jones,2021-08-19,Smartphone,828.1,,Price-Sensitive
Olivia,Martinez,2021-08-19,Smartwatch,441.2,New York,Frequent Buyer
Emma,Garcia,2021-08-19,Headphones,63.58,Georgia,Frequent Buyer
Emma,Brown,2021-08-19,Laptop,583.73,California,Occasional Buyer
James,Davis,2021-08-19,Headphones,59.17,Georgia,Frequent Buyer
David,Williams,2021-08-19,Tablet,456.95,Ohio,Price-Sensitive
James,Smith,2021-08-19,Headphones,,Michigan,Occasional Buyer
Daniel,Martinez,2021-08-20,,,Florida,Price-Sensitive
Emma,Brown,2021-08-20,Headphones,82.66,California,
Emily,Williams,2021-08-20,Laptop,889.66,Florida,Frequent Buyer
Sarah,Jones,2021-08-20,Headphones,36.15,New York,Price-Sensitive
John,Smith,2021-08-20,Smartphone,551.66,Ohio,Price-Sensitive
John,Smith,2021-08-20,Smartwatch,206.58,Ohio,Price-Sensitive
Emily,Williams,2021-08-20,Smartwatch,319.28,Florida,Price-Sensitive
Emily,Garcia,2021-08-20,Smartwatch,562.26,New York,Frequent Buyer
John,Martinez,2021-08-20,Smartwatch,278.34,Florida,Price-Sensitive
John,Martinez,2021-08-20,Smartphone,507.72,Florida,Price-Sensitive
Sarah,Jones,2021-08-20,Headphones,54.52,New York,Price-Sensitive
Emily,Davis,2021-08-20,Smartphone,474.84,New York,Occasional Buyer
James,Jones,2021-08-20,Smartwatch,219.1,New York,Price-Sensitive
Sarah,Brown,2021-08-20,Tablet,550.7,New York,Frequent Buyer
Emily,Brown,2021-08-21,Laptop,1636.02,Illinois,Frequent Buyer
Daniel,Brown,2021-08-21,Laptop,844.63,New York,Occasional Buyer
Michael,Wilson,2021-08-21,Laptop,965.84,Georgia,Frequent Buyer
Emma,Martinez,2021-08-21,Headphones,168.45,Illinois,Frequent Buyer
Emily,Johnson,2021-08-21,Headphones,147.78,Michigan,Occasional Buyer
Michael,Smith,2021-08-21,Smartphone,594.99,Illinois,Occasional Buyer
Sarah,Brown,2021-08-21,Smartwatch,423.4,New York,Frequent Buyer
Emily,Smith,2021-08-22,Laptop,1105.77,Ohio,Frequent Buyer
John,Wilson,2021-08-22,Smartphone,907.84,New York,Price-Sensitive
Daniel,Williams,2021-08-22,Smartphone,829.12,Illinois,Premium Buyer
Emily,Miller,2021-08-22,Laptop,780.68,Michigan,Price-Sensitive
David,Martinez,2021-08-22,Smartwatch,188.03,Florida,Occasional Buyer
Michael,Jones,2021-08-22,Smartwatch,422.72,Georgia,Price-Sensitive
David,Miller,2021-08-22,Headphones,246.94,Michigan,Occasional Buyer
John,Smith,2021-08-22,Smartphone,763.83,Georgia,Price-Sensitive
James,Jones,2021-08-22,Tablet,267.99,New York,Price-Sensitive
David,Williams,2021-08-23,Laptop,1355.54,California,Price-Sensitive
Olivia,Martinez,2021-08-23,Laptop,1265.44,New York,Frequent Buyer
James,Davis,2021-08-23,,1056.92,,Frequent Buyer
James,Miller,2021-08-23,Smartwatch,448.19,Illinois,Frequent Buyer
Sophia,Johnson,2021-08-23,,1692.46,Michigan,Occasional Buyer
Daniel,Brown,2021-08-23,,,New York,Occasional Buyer
Emma,Martinez,2021-08-23,Headphones,210.29,Illinois,Frequent Buyer
James,Martinez,2021-08-23,Laptop,870.24,Georgia,Occasional Buyer
Sophia,Johnson,2021-08-24,Smartwatch,538.13,New York,Premium Buyer
Sophia,Williams,2021-08-24,Laptop,653.59,New York,Frequent Buyer
James,Davis,2021-08-24,Laptop,1554.97,Georgia,Frequent Buyer
Sophia,Davis,2021-08-24,Laptop,1350.0,California,Frequent Buyer
Emma,Garcia,2021-08-24,Smartphone,981.3,Georgia,Frequent Buyer
Daniel,Martinez,2021-08-24,Headphones,222.94,Florida,Price-Sensitive
Sophia,Miller,2021-08-25,Smartwatch,310.65,Florida,Premium Buyer
Sarah,Williams,2021-08-25,Smartwatch,356.5,California,Price-Sensitive
John,Johnson,2021-08-25,Headphones,36.5,Texas,Price-Sensitive
James,Martinez,2021-08-25,Headphones,82.84,Georgia,Occasional Buyer
Emily,Smith,2021-08-25,Laptop,977.22,Ohio,Frequent Buyer
Daniel,Williams,2021-08-25,Laptop,1415.57,Illinois,Price-Sensitive
John,Wilson,2021-08-26,Tablet,289.91,New York,Price-Sensitive
Emily,Brown,2021-08-26,Smartwatch,342.55,Illinois,Frequent Buyer
Sarah,Brown,2021-08-26,Headphones,270.28,New York,Frequent Buyer
Emily,Smith,2021-08-26,Laptop,1527.94,Ohio,Frequent Buyer
David,Williams,2021-08-26,Tablet,281.54,California,Price-Sensitive
Sarah,Jones,2021-08-27,Laptop,1495.61,Texas,Frequent Buyer
Emily,Brown,2021-08-27,Tablet,797.03,Illinois,Frequent Buyer
Sarah,Jones,2021-08-27,Headphones,,,Frequent Buyer
Emily,Williams,2021-08-27,Smartphone,1178.3,Florida,Frequent Buyer
Sarah,Brown,2021-08-28,Smartphone,666.6,New York,Frequent Buyer
Olivia,Wilson,2021-08-28,Laptop,901.0,Texas,Occasional Buyer
James,Smith,2021-08-28,Headphones,173.39,Georgia,Price-Sensitive
John,Miller,2021-08-28,Laptop,1333.2,Florida,Price-Sensitive
James,Miller,2021-08-28,Tablet,558.45,Illinois,Frequent Buyer
Daniel,Garcia,2021-08-28,Headphones,312.3,Texas,Premium Buyer
John,Smith,2021-08-28,,266.78,Georgia,Price-Sensitive
Emma,Brown,2021-09-01,Laptop,1783.93,California,
James,Martinez,2021-09-01,Smartphone,966.97,Georgia,Occasional Buyer
Emma,Johnson,2021-09-01,Smartwatch,445.15,Illinois,Premium Buyer
Olivia,Martinez,2021-09-01,Smartphone,722.31,New York,Frequent Buyer
Emily,Williams,2021-09-01,Smartphone,474.11,Florida,Price-Sensitive
John,Smith,2021-09-01,Tablet,570.81,Ohio,Price-Sensitive
John,Smith,2021-09-02,Headphones,50.39,Ohio,Price-Sensitive
James,Miller,2021-09-02,Smartwatch,242.99,Illinois,Frequent Buyer
Daniel,Martinez,2021-09-02,Tablet,513.49,Florida,Price-Sensitive
Sarah,Williams,2021-09-02,Laptop,1285.06,California,Price-Sensitive
Sophia,Davis,2021-09-02,Smartphone,418.44,Ohio,Price-Sensitive
James,Davis,2021-09-02,Tablet,451.47,Georgia,Frequent Buyer
John,Johnson,2021-09-03,Tablet,583.42,Texas,Price-Sensitive
Sophia,Davis,2021-09-03,Smartphone,349.4,Ohio,Price-Sensitive
Sophia,Johnson,2021-09-03,,700.2,New York,
Emily,Brown,2021-09-03,Smartphone,1266.89,Illinois,Frequent Buyer
Daniel,Martinez,2021-09-03,Tablet,503.51,Florida,Price-Sensitive
Michael,Wilson,2021-09-03,Headphones,310.38,Georgia,Frequent Buyer
Sophia,Williams,2021-09-03,Headphones,81.78,New York,Frequent Buyer
James,Smith,2021-09-04,Headphones,171.46,Georgia,Price-Sensitive
Olivia,Smith,2021-09-04,Tablet,686.79,New York,Occasional Buyer
John,Johnson,2021-09-04,Smartwatch,303.78,Illinois,Price-Sensitive
Sophia,Jones,2021-09-04,Headphones,171.71,California,Frequent Buyer
Daniel,Martinez,2021-09-04,Headphones,146.14,Michigan,Price-Sensitive
James,Smith,2021-09-04,Headphones,182.2,Georgia,Price-Sensitive
James,Miller,2021-09-04,Headphones,198.44,Illinois,Frequent Buyer
Daniel,Martinez,2021-09-04,Laptop,1352.48,Michigan,Price-Sensitive
Sophia,Johnson,2021-09-05,Tablet,381.3,Michigan,Occasional Buyer
Emily,Brown,2021-09-05,Smartphone,1259.22,Illinois,Frequent Buyer
Emily,Davis,2021-09-05,,687.59,,Premium Buyer
John,Miller,2021-09-05,Laptop,867.34,Florida,Price-Sensitive
John,Johnson,2021-09-05,Laptop,1092.39,Texas,Price-Sensitive
Sophia,Davis,2021-09-05,Smartwatch,200.24,California,Frequent Buyer
Michael,Williams,2021-09-06,Laptop,1355.46,Ohio,Frequent Buyer
Daniel,Williams,2021-09-06,Laptop,692.78,Illinois,Price-Sensitive
James,Garcia,2021-09-06,Laptop,,,Occasional Buyer
Emily,Davis,2021-09-06,Laptop,2476.63,Illinois,Premium Buyer
Michael,Jones,2021-09-06,Smartwatch,156.5,Georgia,Price-Sensitive
Sophia,Johnson,2021-09-06,Headphones,172.97,Michigan,Occasional Buyer
Olivia,Wilson,2021-09-07,Smartwatch,149.54,Texas,Occasional Buyer
Sarah,Garcia,2021-09-07,Smartphone,849.26,Michigan,Price-Sensitive
James,Miller,2021-09-07,Laptop,1384.07,Illinois,Frequent Buyer
Sarah,Jones,2021-09-07,Headphones,213.32,New York,Price-Sensitive
Sarah,Jones,2021-09-07,Smartphone,801.57,New York,Price-Sensitive
John,Johnson,2021-09-07,Laptop,1152.73,Texas,Price-Sensitive
John,Johnson,2021-09-07,Smartwatch,259.49,Illinois,Price-Sensitive
Sophia,Davis,2021-09-08,Tablet,298.84,Ohio,Price-Sensitive
Sarah,Garcia,2021-09-08,,323.35,Michigan,
Sarah,Davis,2021-09-08,Smartwatch,342.67,California,Price-Sensitive
Emily,Miller,2021-09-08,Tablet,416.29,Michigan,Price-Sensitive
Sarah,Jones,2021-09-08,Laptop,650.48,New York,Price-Sensitive
John,Johnson,2021-09-08,Smartphone,884.9,California,Price-Sensitive
Emily,Williams,2021-09-09,Smartphone,1036.51,Florida,Frequent Buyer
Olivia,Martinez,2021-09-09,Smartphone,926.74,New York,Frequent Buyer
John,Johnson,2021-09-09,Headphones,163.79,California,Price-Sensitive
Emily,Wilson,2021-09-09,Headphones,167.56,Texas,Occasional Buyer
Emily,Williams,2021-09-09,Tablet,416.42,Florida,Price-Sensitive
Daniel,Brown,2021-09-09,Smartphone,790.48,New York,Occasional Buyer
Michael,Williams,2021-09-09,Smartphone,756.41,Ohio,Frequent Buyer
Emma,Martinez,2021-09-10,Headphones,67.91,Illinois,Frequent Buyer
Emma,Garcia,2021-09-10,Tablet,810.03,Georgia,Frequent Buyer
Emily,Brown,2021-09-10,Smartphone,828.33,Illinois,Frequent Buyer
John,Smith,2021-09-10,Tablet,547.33,Ohio,Price-Sensitive
Sarah,Wilson,2021-09-10,Headphones,378.9,Texas,Premium Buyer
Sarah,Davis,2021-09-11,Headphones,131.26,California,Price-Sensitive
Daniel,Martinez,2021-09-11,Smartphone,729.17,Florida,Price-Sensitive
John,Miller,2021-09-11,Headphones,233.94,Florida,Price-Sensitive
Olivia,Miller,2021-09-11,Smartphone,721.82,New York,Frequent Buyer
Emily,Johnson,2021-09-11,Headphones,65.49,Michigan,Occasional Buyer
Emily,Davis,2021-09-11,Headphones,114.54,Illinois,Premium Buyer
Emily,Brown,2021-09-11,Tablet,817.61,Illinois,Frequent Buyer
Olivia,Martinez,2021-09-12,Headphones,75.15,Illinois,Frequent Buyer
Sophia,Davis,2021-09-12,Tablet,371.02,Ohio,Price-Sensitive
Sarah,Williams,2021-09-12,Smartphone,449.89,California,Price-Sensitive
John,Johnson,2021-09-12,Laptop,835.01,Texas,Price-Sensitive
Emma,Johnson,2021-09-12,Laptop,2007.35,Illinois,Premium Buyer
Emily,Brown,2021-09-12,Smartphone,744.23,Illinois,Frequent Buyer
Daniel,Martinez,2021-09-12,Tablet,428.44,Michigan,Price-Sensitive
Daniel,Williams,2021-09-12,Laptop,1093.03,Illinois,Price-Sensitive
Olivia,Wilson,2021-09-12,Smartphone,780.16,Texas,Occasional Buyer
Sophia,Davis,2021-09-13,Tablet,563.57,Ohio,Price-Sensitive
Sarah,Brown,2021-09-13,Smartphone,1401.04,Texas,Premium Buyer
Daniel,Williams,2021-09-13,Tablet,326.11,Illinois,Price-Sensitive
James,Davis,2021-09-13,Smartwatch,318.11,Georgia,Frequent Buyer
Sophia,Johnson,2021-09-13,Smartwatch,440.05,Michigan,Occasional Buyer
Sophia,Davis,2021-09-13,Smartwatch,355.76,California,Frequent Buyer
Sophia,Wilson,2021-09-13,Tablet,617.89,California,Occasional Buyer
Sarah,Garcia,2021-09-13,Headphones,165.24,Michigan,Price-Sensitive
Emily,Brown,2021-09-14,Smartphone,845.9,Illinois,Frequent Buyer
Michael,Smith,2021-09-14,Tablet,707.05,Illinois,Occasional Buyer
Sarah,Brown,2021-09-14,Headphones,355.31,Texas,Premium Buyer
Emma,Martinez,2021-09-15,Smartphone,678.11,Illinois,Frequent Buyer
Olivia,Smith,2021-09-15,Laptop,960.57,New York,Occasional Buyer
Sophia,Davis,2021-09-15,Smartwatch,414.57,Ohio,Price-Sensitive
Sarah,Jones,2021-09-15,Laptop,,New York,
Sarah,Jones,2021-09-15,Tablet,473.79,New York,Price-Sensitive
Emily,Wilson,2021-09-15,Smartphone,694.18,Texas,Occasional Buyer
Olivia,Miller,2021-09-15,Headphones,160.47,New York,Frequent Buyer
James,Smith,2021-09-15,Tablet,228.68,Georgia,Price-Sensitive
James,Miller,2021-09-15,Smartwatch,,,Frequent Buyer
John,Johnson,2021-09-15,Tablet,518.89,California,Price-Sensitive
Emma,Martinez,2021-09-16,Tablet,271.35,Illinois,Frequent Buyer
Michael,Wilson,2021-09-16,Smartwatch,458.21,Georgia,Frequent Buyer
Emily,Williams,2021-09-16,Smartphone,775.77,Florida,Frequent Buyer
Daniel,Williams,2021-09-16,Smartwatch,369.49,Illinois,Price-Sensitive
Emily,Smith,2021-09-16,Smartphone,936.05,Ohio,Frequent Buyer
James,Garcia,2021-09-16,Headphones,50.97,Texas,Occasional Buyer
Daniel,Williams,2021-09-17,Laptop,1636.12,,
Sarah,Brown,2021-09-17,Headphones,82.08,New York,Frequent Buyer
David,Williams,2021-09-17,Headphones,108.36,California,Price-Sensitive
Olivia,Jones,2021-09-17,Tablet,1047.18,Michigan,Premium Buyer
John,Johnson,2021-09-17,Smartwatch,122.95,Texas,Price-Sensitive
Daniel,Smith,2021-09-17,Headphones,51.67,New York,Occasional Buyer
Sarah,Davis,2021-09-17,Headphones,55.54,California,Price-Sensitive
Emma,Garcia,2021-09-17,Laptop,1595.08,Georgia,Frequent Buyer
Daniel,Williams,2021-09-17,Smartwatch,381.21,Illinois,Premium Buyer
Sophia,Johnson,2021-09-18,Tablet,579.41,Michigan,Occasional Buyer
Sarah,Davis,2021-09-18,Smartwatch,373.1,California,Price-Sensitive
Sarah,Williams,2021-09-18,Smartwatch,511.79,,
David,Davis,2021-09-18,Headphones,293.16,Texas,Occasional Buyer
John,Martinez,2021-09-18,Laptop,852.12,California,Occasional Buyer
Emily,Williams,2021-09-18,Smartwatch,150.61,Florida,Price-Sensitive
James,Jones,2021-09-18,Tablet,705.35,New York,Price-Sensitive
Daniel,Martinez,2021-09-18,Tablet,774.13,Florida,Price-Sensitive
Daniel,Smith,2021-09-18,Smartwatch,304.34,New York,Occasional Buyer
Olivia,Martinez,2021-09-18,Smartwatch,340.14,Illinois,Frequent Buyer
Emma,Garcia,2021-09-18,Tablet,859.99,Georgia,Frequent Buyer
Olivia,Miller,2021-09-19,Smartphone,694.77,New York,Frequent Buyer
Daniel,Williams,2021-09-19,Tablet,639.62,Illinois,Premium Buyer
Olivia,Jones,2021-09-19,Smartphone,1054.44,Michigan,Premium Buyer
Emily,Wilson,2021-09-19,Headphones,208.99,Illinois,Occasional Buyer
Daniel,Garcia,2021-09-19,Smartphone,1221.85,Texas,Premium Buyer
Daniel,Smith,2021-09-19,Smartwatch,421.87,New York,Frequent Buyer
James,Miller,2021-09-20,Tablet,706.66,Illinois,Frequent Buyer
Olivia,Jones,2021-09-20,Headphones,335.67,Michigan,Premium Buyer
James,Davis,2021-09-20,Smartphone,581.06,Georgia,Frequent Buyer
Daniel,Williams,2021-09-20,Smartphone,1416.16,Texas,Premium Buyer
Emily,Miller,2021-09-21,Laptop,730.52,Michigan,Price-Sensitive
James,Miller,2021-09-21,Laptop,1830.78,Illinois,Frequent Buyer
Daniel,Garcia,2021-09-21,Tablet,625.4,Texas,Premium Buyer
Emily,Davis,2021-09-21,Smartphone,896.74,Illinois,Premium Buyer
Emma,Martinez,2021-09-21,Laptop,1783.26,Illinois,Frequent Buyer
Sophia,Johnson,2021-09-21,Smartwatch,477.05,New York,Premium Buyer
Sophia,Davis,2021-09-21,Smartwatch,346.98,Ohio,Price-Sensitive
Sophia,Johnson,2021-09-21,Smartphone,540.79,Michigan,Occasional Buyer
Michael,Williams,2021-09-21,Laptop,1312.96,Ohio,Frequent Buyer
Emily,Smith,2021-09-22,Smartwatch,534.45,Ohio,Frequent Buyer
Emily,Miller,2021-09-22,Smartphone,966.89,Michigan,Price-Sensitive
Michael,Jones,2021-09-22,Headphones,132.23,Georgia,Price-Sensitive
John,Smith,2021-09-22,Headphones,146.62,Ohio,Price-Sensitive
Sarah,Wilson,2021-09-22,Smartwatch,628.82,Texas,Premium Buyer
Daniel,Smith,2021-09-22,Headphones,49.42,New York,Price-Sensitive
Sarah,Jones,2021-09-22,Smartphone,544.75,New York,Price-Sensitive
Sarah,Brown,2021-09-22,Smartphone,740.09,New York,Frequent Buyer
Michael,Wilson,2021-09-22,Smartwatch,641.34,Georgia,Frequent Buyer
Emily,Smith,2021-09-23,Smartwatch,431.51,Ohio,Frequent Buyer
John,Johnson,2021-09-23,Laptop,1287.27,California,Price-Sensitive
Sarah,Jones,2021-09-23,Headphones,57.14,Texas,Frequent Buyer
Sarah,Jones,2021-09-23,Tablet,642.86,New York,Price-Sensitive
John,Wilson,2021-09-23,,702.02,,Price-Sensitive
Emma,Garcia,2021-09-23,Laptop,1621.18,Georgia,Frequent Buyer
Emily,Wilson,2021-09-23,Headphones,133.08,Illinois,Occasional Buyer
Olivia,Smith,2021-09-23,Headphones,136.77,New York,Occasional Buyer
Sophia,Johnson,2021-09-23,Smartphone,749.75,Michigan,Occasional Buyer
James,Smith,2021-09-23,Smartwatch,188.42,Georgia,Price-Sensitive
Emily,Williams,2021-09-23,Laptop,1212.62,,
Sophia,Jones,2021-09-24,Smartwatch,145.85,California,Frequent Buyer
Emily,Wilson,2021-09-24,Headphones,55.22,Illinois,Occasional Buyer
Daniel,Williams,2021-09-24,Smartwatch,,Texas,Premium Buyer
Daniel,Williams,2021-09-24,Tablet,1085.23,Illinois,Premium Buyer
Sophia,Davis,2021-09-24,Tablet,463.71,Ohio,Price-Sensitive
Sarah,Davis,2021-09-24,Smartwatch,220.83,California,Price-Sensitive
Olivia,Martinez,2021-09-24,Smartwatch,222.76,Illinois,Frequent Buyer
Daniel,Martinez,2021-09-25,Smartwatch,366.35,Michigan,Price-Sensitive
John,Smith,2021-09-25,Headphones,,Georgia,Price-Sensitive
Sophia,Davis,2021-09-25,Smartwatch,257.32,Ohio,Price-Sensitive
John,Martinez,2021-09-25,Headphones,173.1,California,Occasional Buyer
Olivia,Smith,2021-09-25,Tablet,423.32,New York,Occasional Buyer
Emily,Johnson,2021-09-26,Smartwatch,377.21,Michigan,Occasional Buyer
Sarah,Davis,2021-09-26,Laptop,1261.55,California,Price-Sensitive
Michael,Williams,2021-09-26,Smartwatch,593.24,Illinois,Premium Buyer
Sarah,Jones,2021-09-26,Headphones,152.67,New York,Price-Sensitive
Sophia,Williams,2021-09-26,Tablet,,,Frequent Buyer
Olivia,Martinez,2021-09-26,Tablet,721.77,Illinois,Frequent Buyer
Daniel,Brown,2021-09-26,Tablet,531.73,New York,Occasional Buyer
Sarah,Jones,2021-09-26,Smartwatch,446.02,New York,Price-Sensitive
Sarah,Brown,2021-09-26,,1194.57,New York,
Daniel,Williams,2021-09-26,Smartphone,809.04,Illinois,Price-Sensitive
Sarah,Jones,2021-09-26,Headphones,79.98,Texas,Frequent Buyer
Daniel,Smith,2021-09-27,Smartphone,784.65,New York,Price-Sensitive
Daniel,Smith,2021-09-27,Headphones,96.53,New York,Price-Sensitive
Michael,Garcia,2021-09-27,Headphones,152.03,California,Occasional Buyer
Sophia,Davis,2021-09-27,Headphones,46.76,California,Frequent Buyer
John,Smith,2021-09-27,Laptop,1116.69,Georgia,Price-Sensitive
Sophia,Wilson,2021-09-27,Laptop,1078.15,California,Occasional Buyer
Michael,Wilson,2021-09-27,Laptop,,Georgia,
Emma,Martinez,2021-09-27,Smartwatch,183.18,Illinois,Frequent Buyer
John,Smith,2021-09-27,Tablet,515.05,Ohio,Price-Sensitive
Daniel,Smith,2021-09-28,Headphones,223.51,New York,Frequent Buyer
Sarah,Jones,2021-09-28,Headphones,65.04,New York,Price-Sensitive
Sarah,Jones,2021-09-28,Smartphone,916.97,Texas,Frequent Buyer
Emily,Smith,2021-09-28,Smartphone,1140.6,Ohio,Frequent Buyer
Daniel,Smith,2021-09-28,,888.65,New York,Frequent Buyer
Sarah,Garcia,2021-10-01,Smartphone,761.18,Ohio,
John,Johnson,2021-10-01,Tablet,269.98,California,Price-Sensitive
James,Jones,2021-10-01,Laptop,1600.27,New York,Price-Sensitive
David,Williams,2021-10-01,Smartphone,1044.44,Ohio,Price-Sensitive
David,Davis,2021-10-01,Tablet,447.6,Texas,Occasional Buyer
Michael,Williams,2021-10-01,Headphones,189.04,Ohio,Frequent Buyer
Michael,Wilson,2021-10-01,Tablet,585.06,Georgia,Frequent Buyer
John,Wilson,2021-10-02,Smartphone,768.33,New York,Price-Sensitive
Sophia,Jones,2021-10-02,Headphones,172.55,California,Frequent Buyer
Emma,Brown,2021-10-02,,809.93,California,
James,Johnson,2021-10-02,Smartphone,974.03,Florida,Frequent Buyer
David,Brown,2021-10-03,Tablet,844.24,Georgia,Premium Buyer
Sophia,Miller,2021-10-03,Laptop,1029.88,Florida,Premium Buyer
Michael,Williams,2021-10-03,Laptop,970.36,Ohio,Frequent Buyer
Michael,Williams,2021-10-03,Headphones,383.82,Illinois,Premium Buyer
Michael,Davis,2021-10-03,Smartwatch,381.83,Ohio,Occasional Buyer
Sophia,Davis,2021-10-03,Smartwatch,,Ohio,Price-Sensitive
Olivia,Martinez,2021-10-03,Tablet,682.81,New York,Frequent Buyer
David,Davis,2021-10-03,Headphones,85.12,Texas,Occasional Buyer
David,Williams,2021-10-03,Tablet,490.23,Ohio,Price-Sensitive
James,Smith,2021-10-04,Headphones,133.34,Georgia,Price-Sensitive
Emily,Garcia,2021-10-04,Laptop,1445.31,New York,Frequent Buyer
Sarah,Jones,2021-10-04,Laptop,1477.29,New York,Price-Sensitive
Sophia,Jones,2021-10-04,Tablet,844.2,California,Frequent Buyer
Emily,Brown,2021-10-04,Smartphone,1281.97,Illinois,Frequent Buyer
John,Brown,2021-10-04,Smartphone,1199.83,Ohio,Premium Buyer
Emily,Wilson,2021-10-04,Tablet,486.76,Texas,Price-Sensitive
Emily,Miller,2021-10-04,Headphones,177.82,Michigan,Price-Sensitive
Emily,Garcia,2021-10-04,Smartphone,863.74,New York,Frequent Buyer
John,Johnson,2021-10-05,Smartphone,724.85,Illinois,Price-Sensitive
Michael,Williams,2021-10-05,Smartwatch,267.29,Illinois,Price-Sensitive
Daniel,Williams,2021-10-05,Headphones,304.04,Texas,Premium Buyer
Emily,Martinez,2021-10-05,,,New York,Price-Sensitive
Emily,Miller,2021-10-06,Headphones,59.15,Michigan,Price-Sensitive
Michael,Williams,2021-10-06,Smartwatch,634.48,Ohio,Frequent Buyer
Sophia,Wilson,2021-10-06,Headphones,212.08,,
Emma,Johnson,2021-10-06,Smartphone,1194.95,Illinois,Premium Buyer
Daniel,Martinez,2021-10-06,Headphones,83.27,Florida,Price-Sensitive
Daniel,Williams,2021-10-06,Smartphone,682.14,Illinois,Price-Sensitive
Michael,Williams,2021-10-06,Tablet,419.1,Ohio,Frequent Buyer
Olivia,Martinez,2021-10-07,Headphones,249.01,New York,Frequent Buyer
Daniel,Smith,2021-10-07,Headphones,64.76,New York,Frequent Buyer
James,Davis,2021-10-07,Tablet,556.48,Georgia,Frequent Buyer
John,Smith,2021-10-07,Headphones,81.56,Ohio,Price-Sensitive
John,Smith,2021-10-07,Headphones,104.29,Ohio,Price-Sensitive
